# file: e1-mm.1.nc
# title: EISMINT-1
# vertical velos corrected for upper kinetic BC
# time: 200.000000
# dist thk
0.000000 0.000000 NaN
10.000000 0.000000 NaN
20.000000 0.000000 NaN
30.000000 0.000000 NaN
40.000000 0.000000 NaN
50.000000 0.000000 NaN
60.000000 0.000000 NaN
70.000000 0.000000 NaN
80.000000 0.000000 NaN
90.000000 0.000000 NaN
100.000000 0.000000 NaN
110.000000 0.000000 NaN
120.000000 0.000000 NaN
130.000000 0.000000 NaN
140.000000 0.000000 NaN
150.000000 0.000000 NaN
160.000000 160.427000 0.099622
170.000000 320.854000 0.199244
180.000000 481.281000 0.298866
190.000000 641.709000 0.398487
200.000000 802.136000 0.498109
210.000000 914.011000 0.358370
220.000000 1025.890000 0.218632
230.000000 1137.760000 0.078893
240.000000 1249.640000 -0.060846
250.000000 1361.510000 -0.200585
260.000000 1433.500000 -0.254958
270.000000 1505.480000 -0.309331
280.000000 1577.460000 -0.363704
290.000000 1649.450000 -0.418077
300.000000 1721.430000 -0.472450
310.000000 1776.260000 -0.540059
320.000000 1831.090000 -0.607668
330.000000 1885.920000 -0.675277
340.000000 1940.750000 -0.742886
350.000000 1995.580000 -0.810495
360.000000 2038.380000 -0.787291
370.000000 2081.180000 -0.764086
380.000000 2123.990000 -0.740881
390.000000 2166.790000 -0.717677
400.000000 2209.590000 -0.694472
410.000000 2244.810000 -0.681115
420.000000 2280.030000 -0.667757
430.000000 2315.250000 -0.654400
440.000000 2350.470000 -0.641043
450.000000 2385.690000 -0.627685
460.000000 2415.430000 -0.619062
470.000000 2445.170000 -0.610438
480.000000 2474.910000 -0.601814
490.000000 2504.660000 -0.593190
500.000000 2534.400000 -0.584567
510.000000 2559.820000 -0.578592
520.000000 2585.240000 -0.572617
530.000000 2610.670000 -0.566642
540.000000 2636.090000 -0.560667
550.000000 2661.510000 -0.554692
560.000000 2683.270000 -0.550366
570.000000 2705.020000 -0.546041
580.000000 2726.770000 -0.541716
590.000000 2748.520000 -0.537390
600.000000 2770.280000 -0.533065
610.000000 2788.660000 -0.529862
620.000000 2807.040000 -0.526658
630.000000 2825.420000 -0.523455
640.000000 2843.800000 -0.520252
650.000000 2862.180000 -0.517048
660.000000 2877.040000 -0.514711
670.000000 2891.890000 -0.512374
680.000000 2906.750000 -0.510037
690.000000 2921.600000 -0.507700
700.000000 2936.460000 -0.505363
710.000000 2945.280000 -0.504290
720.000000 2954.110000 -0.503218
730.000000 2962.940000 -0.502145
740.000000 2971.760000 -0.501073
750.000000 2980.590000 -0.500000
760.000000 2971.760000 -0.501073
770.000000 2962.940000 -0.502145
780.000000 2954.110000 -0.503218
790.000000 2945.280000 -0.504290
800.000000 2936.460000 -0.505363
810.000000 2921.600000 -0.507700
820.000000 2906.750000 -0.510037
830.000000 2891.890000 -0.512374
840.000000 2877.040000 -0.514711
850.000000 2862.180000 -0.517048
860.000000 2843.800000 -0.520252
870.000000 2825.420000 -0.523455
880.000000 2807.040000 -0.526658
890.000000 2788.660000 -0.529862
900.000000 2770.280000 -0.533065
910.000000 2748.520000 -0.537390
920.000000 2726.770000 -0.541716
930.000000 2705.020000 -0.546041
940.000000 2683.270000 -0.550366
950.000000 2661.510000 -0.554692
960.000000 2636.090000 -0.560667
970.000000 2610.670000 -0.566642
980.000000 2585.240000 -0.572617
990.000000 2559.820000 -0.578592
1000.000000 2534.400000 -0.584567
1010.000000 2504.660000 -0.593190
1020.000000 2474.910000 -0.601814
1030.000000 2445.170000 -0.610438
1040.000000 2415.430000 -0.619062
1050.000000 2385.690000 -0.627685
1060.000000 2350.470000 -0.641043
1070.000000 2315.250000 -0.654400
1080.000000 2280.030000 -0.667757
1090.000000 2244.810000 -0.681115
1100.000000 2209.590000 -0.694472
1110.000000 2166.790000 -0.717677
1120.000000 2123.990000 -0.740881
1130.000000 2081.180000 -0.764086
1140.000000 2038.380000 -0.787291
1150.000000 1995.580000 -0.810495
1160.000000 1940.750000 -0.742886
1170.000000 1885.920000 -0.675277
1180.000000 1831.090000 -0.607668
1190.000000 1776.260000 -0.540059
1200.000000 1721.430000 -0.472450
1210.000000 1649.450000 -0.418077
1220.000000 1577.460000 -0.363704
1230.000000 1505.480000 -0.309331
1240.000000 1433.500000 -0.254958
1250.000000 1361.510000 -0.200585
1260.000000 1249.640000 -0.060846
1270.000000 1137.760000 0.078893
1280.000000 1025.890000 0.218632
1290.000000 914.011000 0.358370
1300.000000 802.136000 0.498109
1310.000000 641.709000 0.398487
1320.000000 481.281000 0.298866
1330.000000 320.854000 0.199244
1340.000000 160.427000 0.099622
1350.000000 0.000000 NaN
1360.000000 0.000000 NaN
1370.000000 0.000000 NaN
1380.000000 0.000000 NaN
1390.000000 0.000000 NaN
1400.000000 0.000000 NaN
1410.000000 0.000000 NaN
1420.000000 0.000000 NaN
1430.000000 0.000000 NaN
1440.000000 0.000000 NaN
1450.000000 0.000000 NaN
1460.000000 0.000000 NaN
1470.000000 0.000000 NaN
1480.000000 0.000000 NaN
1490.000000 0.000000 NaN
1500.000000 0.000000 NaN
