# file: calc2.nc
# title: Calculated
# surface velos calculated from upper kinetic BC
# time: 200.000000
# dist thk
0.000000 0.000000 NaN
10.000000 0.000000 NaN
20.000000 0.000000 NaN
30.000000 0.000000 NaN
40.000000 0.000000 NaN
50.000000 0.000000 NaN
60.000000 0.000000 NaN
70.000000 0.000000 NaN
80.000000 0.000000 NaN
90.000000 0.000000 NaN
100.000000 0.000000 NaN
110.000000 0.000000 NaN
120.000000 0.000000 NaN
130.000000 0.000000 NaN
140.000000 0.000000 NaN
150.000000 0.000000 NaN
160.000000 160.427000 1.294190
170.000000 320.854000 1.110110
180.000000 481.281000 0.926034
190.000000 641.709000 0.741956
200.000000 802.136000 0.557878
210.000000 914.011000 0.406204
220.000000 1025.890000 0.254529
230.000000 1137.760000 0.102855
240.000000 1249.640000 -0.048820
250.000000 1361.510000 -0.200494
260.000000 1433.500000 -0.255786
270.000000 1505.480000 -0.311079
280.000000 1577.460000 -0.366371
290.000000 1649.450000 -0.421663
300.000000 1721.430000 -0.476955
310.000000 1776.260000 -0.544903
320.000000 1831.090000 -0.612850
330.000000 1885.920000 -0.680797
340.000000 1940.750000 -0.748744
350.000000 1995.580000 -0.816692
360.000000 2038.380000 -0.792917
370.000000 2081.180000 -0.769142
380.000000 2123.990000 -0.745368
390.000000 2166.790000 -0.721593
400.000000 2209.590000 -0.697818
410.000000 2244.810000 -0.684240
420.000000 2280.030000 -0.670662
430.000000 2315.250000 -0.657084
440.000000 2350.470000 -0.643506
450.000000 2385.690000 -0.629928
460.000000 2415.430000 -0.621207
470.000000 2445.170000 -0.612486
480.000000 2474.910000 -0.603765
490.000000 2504.660000 -0.595044
500.000000 2534.400000 -0.586323
510.000000 2559.820000 -0.580306
520.000000 2585.240000 -0.574290
530.000000 2610.670000 -0.568273
540.000000 2636.090000 -0.562256
550.000000 2661.510000 -0.556239
560.000000 2683.270000 -0.551909
570.000000 2705.020000 -0.547580
580.000000 2726.770000 -0.543250
590.000000 2748.520000 -0.538920
600.000000 2770.280000 -0.534590
610.000000 2788.660000 -0.531424
620.000000 2807.040000 -0.528259
630.000000 2825.420000 -0.525094
640.000000 2843.800000 -0.521928
650.000000 2862.180000 -0.518763
660.000000 2877.040000 -0.516524
670.000000 2891.890000 -0.514285
680.000000 2906.750000 -0.512045
690.000000 2921.600000 -0.509806
700.000000 2936.460000 -0.507567
710.000000 2945.280000 -0.506725
720.000000 2954.110000 -0.505883
730.000000 2962.940000 -0.505041
740.000000 2971.760000 -0.504199
750.000000 2980.590000 -0.503357
760.000000 2971.760000 -0.504313
770.000000 2962.940000 -0.505268
780.000000 2954.110000 -0.506224
790.000000 2945.280000 -0.507179
800.000000 2936.460000 -0.508134
810.000000 2921.600000 -0.510337
820.000000 2906.750000 -0.512540
830.000000 2891.890000 -0.514743
840.000000 2877.040000 -0.516945
850.000000 2862.180000 -0.519148
860.000000 2843.800000 -0.522274
870.000000 2825.420000 -0.525400
880.000000 2807.040000 -0.528525
890.000000 2788.660000 -0.531651
900.000000 2770.280000 -0.534777
910.000000 2748.520000 -0.539088
920.000000 2726.770000 -0.543400
930.000000 2705.020000 -0.547711
940.000000 2683.270000 -0.552023
950.000000 2661.510000 -0.556334
960.000000 2636.090000 -0.562340
970.000000 2610.670000 -0.568346
980.000000 2585.240000 -0.574352
990.000000 2559.820000 -0.580358
1000.000000 2534.400000 -0.586364
1010.000000 2504.660000 -0.595076
1020.000000 2474.910000 -0.603787
1030.000000 2445.170000 -0.612499
1040.000000 2415.430000 -0.621211
1050.000000 2385.690000 -0.629922
1060.000000 2350.470000 -0.643486
1070.000000 2315.250000 -0.657050
1080.000000 2280.030000 -0.670614
1090.000000 2244.810000 -0.684178
1100.000000 2209.590000 -0.697742
1110.000000 2166.790000 -0.721495
1120.000000 2123.990000 -0.745249
1130.000000 2081.180000 -0.769002
1140.000000 2038.380000 -0.792755
1150.000000 1995.580000 -0.816509
1160.000000 1940.750000 -0.748501
1170.000000 1885.920000 -0.680493
1180.000000 1831.090000 -0.612485
1190.000000 1776.260000 -0.544478
1200.000000 1721.430000 -0.476470
1210.000000 1649.450000 -0.420683
1220.000000 1577.460000 -0.364896
1230.000000 1505.480000 -0.309109
1240.000000 1433.500000 -0.253323
1250.000000 1361.510000 -0.197536
1260.000000 1249.640000 -0.045952
1270.000000 1137.760000 0.105631
1280.000000 1025.890000 0.257215
1290.000000 914.011000 0.408798
1300.000000 802.136000 0.560382
1310.000000 641.709000 0.743941
1320.000000 481.281000 0.927500
1330.000000 320.854000 1.111060
1340.000000 160.427000 1.294620
1350.000000 0.000000 NaN
1360.000000 0.000000 NaN
1370.000000 0.000000 NaN
1380.000000 0.000000 NaN
1390.000000 0.000000 NaN
1400.000000 0.000000 NaN
1410.000000 0.000000 NaN
1420.000000 0.000000 NaN
1430.000000 0.000000 NaN
1440.000000 0.000000 NaN
1450.000000 0.000000 NaN
1460.000000 0.000000 NaN
1470.000000 0.000000 NaN
1480.000000 0.000000 NaN
1490.000000 0.000000 NaN
1500.000000 0.000000 NaN
